Hash,author,KC-Tags,MF-Tags,AM-Tags
044263e6c958535b0cdb9514c12b358b3b3b6da8,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
79d644b31edf9751537fe6ea2a10ecffd7701504,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
01d1cb2867ff28b365d04239351f0982597abc53,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
83e5a0f3fbfee5059432c4ab8ec6c66debd4f55c,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
8b212f65242349f04b2b4ee6264aca70d7f8b0bf,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
5eafc05bfa1e662d2664d417ef38390321192188,cameronrich,no-tag-changed,no-tag-changed,['changeAsset' | ('Remove' | 'ifdef')]
6c66d3ccc6a5f9e87a816be580ed9e17507eed5d,cameronrich,no-tag-changed,no-tag-changed,['changeAsset' | ('Remove' | 'ifdef')]
f97875c08bbed7c121fe2b72c12204b130f2c455,cameronrich,no-tag-changed,[('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset']
b4aa64153ebf724960e536f11af6f11b3ce28ddf,cameronrich,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset']
90785f9f4e841d92f0c1f420d6400c59d397d4d4,cameronrich,no-tag-changed,[('Added' | 'build')],['changeAsset' | ('Remove' | 'ifdef') | 'addAsset']
ca201f8176766905d6586a2e770f5395fdb7d6c0,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
3ede61cbf67853e2d52302e2a005b4155ebb937e,cameronrich,no-tag-changed,[('Remove' | 'build') | ('Added' | 'build')],['changeAsset' | ('Modify' | 'ifdef') | ('Added' | 'ifdef') | ('Remove' | 'ifdef')]
e6226e86c19db674580679aa4da45f3b333485ba,cameronrich,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset' | ('Added' | 'ifdef')]
8a1274edce9d273119a87b9bccea68d25d4c88a9,cameronrich,no-tag-changed,no-tag-changed,['changeAsset' | ('Remove' | 'ifdef')]
e1d2954a4a8b41290e7d04b44d9d1c791cd3b5f2,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
428fbc6d005a807e420a22373aafef206b6043e0,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
f22d7fa2ba2120e51487021bb2393affd62a3a3c,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
afb4610fc3f7edcc7ec1ae7c139ba3b2ed937621,cameronrich,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
cafc9ee688996384eb177aecbcc749cdfe34a4d7,cameronrich,no-tag-changed,no-tag-changed,['changeAsset' | ('Remove' | 'ifdef')]
58409143dd25a50ba996298244ae4e9cca68b4b1,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
9747ed8b11b816c480590b2e9ce06484e5e9e8da,cameronrich,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset']
a13750e365883ef47c98d7cc5ee2cb395a94b55d,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
6c6350e79edc3407ea22becc96ccf0f0e582aa68,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
8ac17de31376551733f18a969efa3bf4658394d4,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
ef0c50be47983f9cc071b85d0ef11576536860c5,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
bad6fd44eda3fce8d834b310c023f40f86d695c7,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
e1ad28852f1b20196521ee613fdf55bf650b2478,cameronrich,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
43ca0e755eb882c0287eb77a4061f07aa19540bb,cameronrich,no-tag-changed,[('Added' | 'ifdef') | ('Added' | 'build') | 'addAsset' | ('Modify' | 'build')],['addAsset' | 'changeAsset']
fc4ff79608c3e1946411af34e5ed1e7b8b3f7ead,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
39204d9b0f4f47e24b6e69fc3b2a77b5dc6806d4,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
ee61f205115637df80a1c5ad8d3e4b24c566d9a7,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
cc203a6b8abeb3d31ecb893803864773b1b3837a,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
e2412f140c3800d6ec4b2e84858019cc64d68642,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
814ea717a96f4e6362fa0810701e091ffadd3550,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
7d924153f17a9760d2fe5ac0eb4fdd929a07760d,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
6a51545ebd92f3506b95c84e5a0b0a7f9edb3262,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
b6ee37b9ea6904543fab89753cb5049952eb8aad,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
e3a52564d90c3401b9a9af7e4deeb7ca7549dd64,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
c935d1a1df3f5a8c7575424d43b35fa282addef0,cameronrich,no-tag-changed,no-tag-changed,['changeAsset']
